9829637,9638407,8377834,4,49847b2153a8a7dd322929b8615c0758af3ece4df88a0ffff
9638407,9599797,8377834,3,49847b2153a8a7dd322929b8615c0758af3ece4df88a0ffff
3346830,2860543,1752538,6,f5ffff
9999564,9687765,5841215,16,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
9986531,9378023,5841215,14,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
8608484,8519835,5841215,12,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
9484935,9450448,5841215,12,e2ffff
10008541,9706515,5841215,10,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
9909347,9816884,5841215,11,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3ffff
9909858,9340466,5841215,8,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
9340466,9238415,5841215,7,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
9238415,8499022,5841215,6,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
9320975,8460777,5841215,5,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
9673637,9221282,5841215,3,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
224172,189466,8059,5,fa7cf8e9475ffff
1940567,1696805,960297,9,00ffff
4049444,1526583,960297,7,00ffff
6850719,3025804,960297,6,00ffff
3025804,2651468,960297,5,0000583c1b912e5bbc0813ea3bb8580c0ba81ffff
3567899,2472022,960297,4,00ffff
9158717,9094144,960297,20,0000005555555555555583c1b912e5bbc0813ea3bb8580c0ba81ffff
9621178,8696321,960297,19,000005555555555555583c1b912e5bbc0813ea3bb8580c0ba81ffff
8696321,5636772,960297,18,00005555555555555583c1b912e5bbcf813ea3bb8580c0ba81ffff
5636772,4712657,960297,17,0005555555555555583c1b912e5bbcf813ea3bb8580c0ba81ffff
6969522,3328132,960297,16,05ffff
7368023,4512003,960297,20,05ffff
4512003,3445618,960297,19,055555555555555555583c1b912e5bbc0813ea3bb8580c0ba81ffff
4822900,3446425,960297,20,05ffff
7838429,3599379,960297,21,05ffff
3599379,3446425,960297,20,5555555555555555555583c6b912e5bbcf813ea3bb8580c0ba81ffff
4900239,4626786,960297,24,05ffff
6595291,6170948,5753510,4,f46d2e3832c167aa1cf915bb8aec0ffff
9952683,9883187,9041880,6,fdeffff
9883187,9763085,9041880,5,fd7a88a41e500a571895435881388ceffff
9952935,9022796,5415405,3,fb535bcf6a5db91585ae1ac0ffff
9493890,9226086,5415405,4,fb535bcf6a5db91585ae1ac0ffff
10011133,9493890,5415405,5,fb535bcf6a5db91585ae1ac0ffff
9968268,9507919,5415405,6,fb535bcf6a5db91585ae1ac0ffff
9932059,9202987,5415405,6,fb53ffff
9312617,9292867,5415405,8,fb535bcf6a5db91585ae1ac0ffff
4101448,3164027,2188241,10,65eaffff
8824107,4023616,2188241,9,65effff
9021605,8707971,2188241,8,65ea9ffff
9756902,3615538,2188241,7,65effff
3615538,2801873,2188241,6,65ea968581d5d6a7e3f7f86d1b81f73fb8fd91db2ac45d4647ac42cdb56de62a4dfce34e46ffff
8443340,2678107,2188241,5,65ea9ffff
9694952,9593059,1799072,23,fe496b593355158b6ea83193d7cf1a528cfb3d11881740ffff
9806040,9501437,1799072,21,fe496b593355158b6ea83193d7cf1a528cfb3d11881740ffff
9989236,9912301,1799072,20,fe496b593355158b6ea83193d7cf1a528cfb3d11881740ffff
9756600,9518967,1799072,18,fe496b593355158b6ea83193d7cf1a528cfb3d11881740ffff
9866085,9764658,1799072,17,fe496b593355158b6ea83193d7cf1a528cfb3d11881740ffff
9866269,8944356,1799072,16,fe496b593355158b6ea83193d7cf1a528cfb3d11881740ffff
10013832,9999787,1799072,14,fe496b593355158b6ea83193d7cf1a528c9b3d11881740ffff
9625149,8996791,1799072,12,fe496b593355158b6ea83193d7cf1a528c9b3d11881740ffff
9162145,9036093,1799072,10,fe496b593355158b6ea83193d7cf1a528c9b3d11881740ffff
10019832,9328722,1799072,9,fe496b593355158b6ea83193d7cf1a528c9b3d11881740ffff
9114511,9015476,1799072,7,fe496b593355158b6ea83193d7cf1a528c9b3d11881740ffff
9015476,8554578,1799072,6,fe496b593355158b6ea83193d7cf1a528c9b3d11881740ffff
9378147,9247969,1799072,5,feffff
4114661,3924971,1799072,4,fe496bffff
