139000156,137859235,125458264,9,f11612ed54536c1a7d5886d93cdbbb4b3c4561844e7af9ca0ffff
139010107,138773404,125458264,8,88712ed54536c8a7d5886d93cdbbb4b3c4561844e7af9ca0ffff
138773404,136923452,125458264,7,a712ed54536caa7d5886d93cbbbb4b3cd561844e7af9ca0ffff
136923452,134103855,125458264,6,712ed54536c7a7d5886d93cbbbb4b3cd561844e7af9ca0ffff
132158691,132053426,125458264,5,eec0ffff
137298163,136892315,125458264,4,f1165536c1a7d5886d93cbbbb4b3cd561844e7af9ca0ffff
133074771,132846520,125458264,4,eec0ffff
136892315,136277818,125458264,3,1165536c1a7d5886d93cbbbb4b3cd561844e7af9ca0ffff
134599483,133719762,125458264,3,eec0ffff
137952242,137247984,5841215,22,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
138921169,137304758,5841215,21,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
137304758,136155962,5841215,20,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
139053492,135543602,5841215,18,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
138570421,137516753,99195592,16,000000000000000063e2a585c952e643a695183affff
137046748,136819207,5841215,16,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
137516753,129928539,99195592,15,00000000000000063e2a585c952e643a695183affff
138565137,136843403,5841215,15,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
129928539,127337273,99195592,14,0000000000000063e2a585c952e643a695183affff
137601040,106158478,99195592,13,000000000000063e2a585c952e643a695183affff
106158478,106020802,99195592,12,00000000000063e2a585c952e643a695183affff
130757598,130247073,99195592,11,0000000000063e2a585c952e643a695183affff
137495421,130989943,99195592,10,000000000063e2a585c9ffff
134704064,130345805,99195592,7,000000063e2a585c952e643a695183affff
134167978,133241356,5841215,8,effff
130345805,130214424,99195592,6,00000063e2a585c952e643a695183affff
138921252,135375122,99195592,5,0000063e2a585c952e643a695183affff
135375122,132659389,99195592,4,000063e2a585c952e643a695183affff
130153927,129236332,5841215,5,e23dd714ceffff
135822867,123167514,99195592,3,00063e2a585c952e643a695183affff
138933893,138003096,80188282,49,0000000000000000000000000000000000000000000000000062738495618be5cc72473c41a5d18b0a4fdbdffff
138003096,137416246,80188282,48,000000000000000000000000000000000000000000000000062738495618be5cd72473ce1a5d18b0a4fdbdffff
138795015,135539029,80188282,47,00000000000000000000000000000000000000000000000062738495618be5cc72473c41a5d18b0a4fdbdffff
135539029,134294791,80188282,46,0000000000000000000000000000000000000000000000062738495618be5cd72473ce1a5d18b0a4fdbdffff
138968227,138940429,80188282,45,000000000000000000000000000000000000000000000062738495618be5cd72473ce1a5d18b0a4fdbdffff
138982698,138008914,960297,33,f0ffff
138940429,137883106,80188282,44,00000000000000000000000000000000000000000000062738495618be5cd72473ce1a5d18b0a4fdbdffff
138008914,133865788,960297,32,0000000000000000000000000000555583c1b912e5bbc0813ea3bb8580ffff
