69908222,69899757,1752538,34,c5b49665c931cf5be8afb5efd797e90ffff
64820181,47386655,29581845,26,c5ffff
69899757,68329739,1752538,33,c5b49665c931cf5be8afb5efd797e90ffff
42718996,41458314,1752538,34,f5bffff
70212866,67017371,1752538,32,f5b49665cc31c25be8afb5efd797e90ffff
40320283,35078325,1752538,30,15b49665c931cf5be8afb5efd797e90ffff
45995552,45569413,29581845,19,c5b343dd2ee219cf5861da9ffff
69427820,69374941,5841215,41,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
69306899,69239186,5841215,39,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
69858792,68924679,65723307,8,f179775dbffff
57084817,57054012,5841215,39,effff
69907796,69150447,5841215,37,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
68289691,66861004,5841215,33,e23dd714ce8ce89b615e58ae1a7ecf5d29ae7a98576a3462cc86b40ffff
65624894,65415475,5841215,31,effff
60845307,60771910,5841215,24,effff
60106447,59994218,5841215,21,e23dd7ffff
3346830,2860543,1752538,6,f5ffff
70307214,70265588,32443415,106,06de4be7958b15ded3a5cffff
70265588,69879547,32443415,105,06de4be7958b15ded3a5cffff
62962300,59048550,960297,20,fc0ffff
68173814,65363096,960297,19,f0ffff
70259830,59400340,960297,18,00000000000000555583c1b912e5bbcc813ea3bb8580ffff
59400340,57814773,960297,17,0000000000000555583c1b912e5bbcf813ea3bb8580ffff
67395302,54404572,960297,16,f0ffff
69993005,52414436,960297,15,f0ffff
52414436,46877938,960297,14,0000000000555583c1b912e5bbcf813ea3bb8580ffff
69475932,55515532,960297,13,000000000555583c1b912e5bbcf813ea3bb8580ffff
55515532,54968458,960297,12,00000000555583c1b912e5bbcf813ea3bb8580ffff
67142803,66482364,960297,11,f0ffff
66482364,65235203,960297,10,000000555583c1b912e5bbcf813ea3bb8580ffff
70322257,70226583,32443415,93,06de4be7958b15ded3a5cffff
69064131,55541395,960297,9,00000555583c1b912e5bbc0813ea3bb8580ffff
70226583,68896805,32443415,92,06de4be7958b15ded3a5cffff
55541395,38542111,960297,8,0000555583c1b912e5bbc0813ea3bb8580ffff
59975246,58849657,15947232,50,f339c2ed4b7e8ffff
63393611,63359752,36480886,37,06338b73951e58ac0ffff
69994702,67475467,36480886,36,06338b73951e58ac0ffff
67475467,65685692,36480886,35,06338b73951e58ac0ffff
65685692,64073520,36480886,34,06338b73951e58ac0ffff
68990247,62443331,36480886,33,06338b73951e58ac0ffff
62443331,61871735,36480886,32,06338b73951e58ac0ffff
70094611,66265496,36480886,31,06338b73951e58ac0ffff
66265496,58381156,36480886,30,06338b73951e58ac0ffff
69137409,67826381,36480886,29,06338b73951e58ac0ffff
67826381,67030287,36480886,28,06338b73951e58ac0ffff
67030287,64142104,36480886,27,06338b73951e58ac0ffff
64142104,63718604,36480886,26,06338b73951e58ac0ffff
70311123,70025289,36480886,25,26338b73951e58ac0ffff
70025289,60622597,36480886,24,06338b73951e58ac0ffff
60622597,60026737,36480886,23,06338b73951e58ac0ffff
70170530,65076356,36480886,22,26338b73951e58ac0ffff
